mm_id,tag_id,mm_kind,pole,x,y
419,0,1,2,16665.565,96362.817
420,0,1,2,16665.749,96361.835
421,0,1,2,16665.934,96360.852
422,0,1,2,16666.118,96359.869
423,0,1,2,16666.302,96358.887
424,0,1,2,16666.486,96357.904
425,0,1,2,16666.671,96356.921
426,0,1,2,16666.855,96355.939
427,0,1,2,16667.039,96354.956
428,0,1,2,16667.224,96353.973
429,0,1,2,16667.408,96352.991
430,0,1,2,16667.592,96352.008
431,0,1,2,16667.777,96351.025
432,0,1,2,16667.961,96350.043
433,0,1,2,16668.145,96349.06
434,0,1,2,16668.329,96348.078
435,0,1,2,16668.514,96347.095
436,0,1,2,16668.698,96346.112
437,0,1,2,16668.882,96345.13
438,0,1,2,16669.067,96344.147
439,0,1,2,16669.251,96343.164
440,0,1,2,16669.435,96342.182
441,0,1,2,16669.62,96341.199
442,0,1,2,16669.804,96340.216
443,0,1,2,16669.988,96339.234
444,0,1,2,16670.172,96338.251
445,0,1,2,16670.357,96337.268
446,0,1,2,16670.541,96336.286
447,0,1,2,16670.725,96335.303
448,0,1,2,16670.91,96334.32
449,0,1,2,16671.094,96333.338
450,0,1,2,16671.278,96332.355
451,0,1,2,16671.463,96331.373
452,0,1,2,16671.647,96330.39
453,0,1,2,16671.831,96329.407
454,0,1,2,16672.015,96328.425
455,0,1,2,16672.2,96327.442
456,0,1,2,16672.384,96326.459
457,0,1,2,16672.568,96325.477
458,0,1,2,16672.753,96324.494
459,0,1,2,16672.937,96323.511
460,0,1,2,16673.121,96322.529
461,0,1,2,16673.306,96321.546
462,0,1,2,16673.49,96320.563
463,0,1,2,16673.674,96319.581
464,0,1,2,16673.858,96318.598
465,0,1,2,16674.043,96317.616
466,0,1,2,16674.227,96316.633
467,0,1,2,16674.411,96315.65
468,0,1,2,16674.596,96314.668
469,0,1,2,16674.78,96313.685
470,0,1,2,16674.964,96312.702
471,0,1,2,16675.149,96311.72
472,0,1,2,16675.333,96310.737
473,0,1,2,16675.517,96309.754
474,0,1,2,16675.701,96308.772
475,0,1,2,16675.886,96307.789
476,0,1,2,16676.07,96306.806
477,0,1,2,16676.254,96305.824
478,0,1,2,16676.439,96304.841
479,0,1,2,16676.623,96303.858
480,0,1,2,16676.807,96302.876
481,0,1,2,16676.992,96301.893
482,0,1,2,16677.176,96300.911
483,0,1,2,16677.36,96299.928
484,0,1,2,16677.544,96298.945
485,0,1,2,16677.729,96297.963
486,0,1,2,16677.913,96296.98
487,0,1,2,16678.097,96295.997
488,0,1,2,16678.282,96295.015
489,0,1,2,16678.466,96294.032
490,0,1,2,16678.65,96293.049
491,0,1,2,16678.835,96292.067
492,0,1,2,16679.019,96291.084
493,0,1,2,16679.203,96290.101
494,0,1,2,16679.387,96289.119
495,0,1,2,16679.572,96288.136
496,0,1,2,16679.756,96287.153
497,0,1,2,16679.94,96286.171
498,0,1,2,16680.125,96285.188
499,0,1,2,16680.309,96284.206
500,0,1,2,16680.493,96283.223
501,0,1,2,16680.677,96282.24
502,0,1,2,16680.862,96281.258
503,0,1,2,16681.046,96280.275
504,0,1,2,16681.23,96279.292
505,0,1,2,16681.415,96278.31
506,0,1,2,16681.599,96277.327
507,0,1,2,16681.783,96276.344
508,0,1,2,16681.968,96275.362
509,0,1,2,16682.152,96274.379
510,0,1,2,16682.336,96273.396
511,0,1,2,16682.52,96272.414
512,0,1,2,16682.705,96271.431
513,0,1,2,16682.889,96270.449
514,0,1,2,16683.073,96269.466
515,0,1,2,16683.258,96268.483
516,0,1,2,16683.442,96267.501
517,0,1,2,16683.626,96266.518
518,0,1,2,16683.811,96265.535
519,0,1,2,16683.995,96264.553
520,0,1,2,16684.179,96263.57
521,0,1,2,16684.363,96262.587
522,0,1,2,16684.548,96261.605
523,0,1,2,16684.732,96260.622
524,0,1,2,16684.916,96259.639
525,0,1,2,16685.101,96258.657
526,0,1,2,16685.285,96257.674
527,0,1,2,16685.469,96256.691
528,0,1,2,16685.654,96255.709
529,0,1,2,16685.838,96254.726
530,0,1,2,16686.022,96253.744
531,0,1,2,16686.206,96252.761
532,0,1,2,16686.391,96251.778
533,0,1,2,16686.575,96250.796
534,0,1,2,16686.759,96249.813
535,0,1,2,16686.944,96248.83
536,0,1,2,16687.128,96247.848
537,0,1,2,16687.312,96246.865
538,0,1,2,16687.497,96245.882
539,0,1,2,16687.681,96244.9
540,0,1,2,16687.865,96243.917
541,0,1,2,16688.049,96242.934
542,0,1,2,16688.234,96241.952
543,0,1,2,16688.418,96240.969
544,0,1,2,16688.602,96239.986
545,0,1,2,16688.787,96239.004
546,0,1,2,16688.971,96238.021
547,0,1,2,16689.155,96237.039
548,0,1,2,16689.34,96236.056
549,0,1,2,16689.524,96235.073
550,0,1,2,16689.708,96234.091
551,0,1,2,16689.892,96233.108
552,0,1,2,16690.077,96232.125
553,0,1,2,16690.261,96231.143
554,0,1,2,16690.445,96230.16
555,0,1,2,16690.63,96229.177
556,0,1,2,16690.814,96228.195
557,0,1,2,16690.998,96227.212
558,0,1,2,16691.183,96226.229
559,0,1,2,16691.367,96225.247
560,0,1,2,16691.551,96224.264
561,0,1,2,16691.735,96223.281
562,0,1,2,16691.92,96222.299
563,0,1,2,16692.104,96221.316
564,0,1,2,16692.288,96220.334
565,0,1,2,16692.473,96219.351
566,0,1,2,16692.657,96218.368
567,0,1,2,16692.841,96217.386
568,0,1,2,16693.026,96216.403
569,0,1,2,16693.21,96215.42
570,0,1,2,16693.394,96214.438
571,0,1,2,16693.578,96213.455
572,0,1,2,16693.763,96212.472
573,0,1,2,16693.947,96211.49
574,0,1,2,16694.131,96210.507
575,0,1,2,16694.316,96209.524
576,0,1,2,16694.5,96208.542
577,0,1,2,16694.684,96207.559
578,0,1,2,16694.869,96206.577
579,0,1,2,16695.053,96205.594
580,0,1,2,16695.237,96204.611
581,0,1,2,16695.421,96203.629
582,0,1,2,16695.606,96202.646
583,0,1,2,16695.79,96201.663
584,0,1,2,16695.974,96200.681
585,0,1,2,16696.159,96199.698
586,0,1,2,16696.343,96198.715
587,0,1,2,16696.527,96197.733
588,0,1,2,16696.712,96196.75
589,0,1,2,16696.896,96195.767
590,0,1,2,16697.08,96194.785
591,0,1,2,16697.264,96193.802
592,0,1,2,16697.449,96192.819
593,0,1,2,16697.633,96191.837
594,0,1,2,16697.817,96190.854
595,0,1,2,16698.002,96189.872
596,0,1,2,16698.186,96188.889
597,0,1,2,16698.37,96187.906
598,0,1,2,16698.555,96186.924
599,0,1,2,16698.739,96185.941
600,0,1,2,16698.923,96184.958
601,0,1,2,16699.107,96183.976
602,0,1,2,16699.292,96182.993
603,0,1,2,16699.476,96182.01
604,0,1,2,16699.66,96181.028
605,0,1,2,16699.845,96180.045
606,0,1,2,16700.029,96179.062
607,0,1,2,16700.213,96178.08
608,0,1,2,16700.397,96177.097
609,0,1,2,16700.582,96176.114
610,0,1,2,16700.766,96175.132
611,0,1,2,16700.95,96174.149
612,0,1,2,16701.135,96173.167
613,0,1,2,16701.319,96172.184
614,0,1,2,16701.503,96171.201
615,0,1,2,16701.688,96170.219
616,0,1,2,16701.872,96169.236
617,0,1,2,16702.056,96168.253
618,0,1,2,16702.24,96167.271
619,0,1,2,16702.425,96166.288
620,0,1,2,16702.609,96165.305
621,0,1,2,16702.793,96164.323
622,0,1,2,16702.978,96163.34
623,0,1,2,16703.162,96162.357
624,0,1,2,16703.346,96161.375
625,0,1,2,16703.531,96160.392
626,0,1,2,16703.715,96159.409
627,0,1,2,16703.899,96158.427
628,0,1,2,16704.083,96157.444
629,0,1,2,16704.268,96156.462
630,0,1,2,16704.452,96155.479
631,0,1,2,16704.636,96154.496
632,0,1,2,16704.821,96153.514
633,0,1,2,16705.005,96152.531
634,0,1,2,16705.189,96151.548
635,0,1,2,16705.374,96150.566
