mm_id,tag_id,mm_kind,pole,x,y
1,0,1,2,-53290.58939,21945.79758
2,0,1,2,-53290.96373,21943.91156
3,0,1,2,-53291.40711,21941.91737
4,0,1,2,-53291.78145,21940.03135
5,0,1,2,-53292.24887,21937.88244
6,0,1,2,-53292.64306,21935.95998
7,0,1,2,-53293.04439,21934.07935
8,0,1,2,-53293.46523,21932.09724
9,0,1,2,-53293.91341,21930.07222
10,0,1,2,-53294.31185,21928.17769
11,0,1,2,-53294.75716,21926.0937
12,0,1,2,-53295.16341,21924.24214
13,0,1,2,-53295.57322,21922.27483
14,0,1,2,-53296.03735,21920.17812
