mm_id,tag_id,mm_kind,pole,x,y
768,0,1,2,17153.683,96087.4
769,0,1,2,17152.731,96089.159
770,0,1,2,17151.766,96090.91
771,0,1,2,17150.775,96092.647
772,0,1,2,17149.769,96094.374
773,0,1,2,17148.762,96096.102
774,0,1,2,17147.718,96097.807
775,0,1,2,17146.664,96099.507
776,0,1,2,17145.61,96101.206
777,0,1,2,17144.515,96102.879
778,0,1,2,17143.416,96104.55
779,0,1,2,17142.314,96106.218
780,0,1,2,17141.174,96107.86
781,0,1,2,17140.033,96109.502
782,0,1,2,17138.883,96111.138
783,0,1,2,17137.702,96112.752
784,0,1,2,17136.522,96114.366
785,0,1,2,17135.326,96115.968
786,0,1,2,17134.108,96117.554
787,0,1,2,17132.891,96119.14
788,0,1,2,17131.653,96120.71
789,0,1,2,17130.4,96122.269
790,0,1,2,17129.147,96123.827
791,0,1,2,17127.87,96125.365
792,0,1,2,17126.583,96126.896
793,0,1,2,17125.297,96128.427
794,0,1,2,17123.984,96129.935
795,0,1,2,17122.666,96131.439
796,0,1,2,17121.348,96132.942
797,0,1,2,17120.002,96134.421
798,0,1,2,17118.655,96135.899
799,0,1,2,17117.304,96137.373
800,0,1,2,17115.93,96138.826
801,0,1,2,17114.557,96140.279
802,0,1,2,17113.175,96141.724
803,0,1,2,17111.776,96143.153
804,0,1,2,17110.378,96144.583
805,0,1,2,17108.968,96146
806,0,1,2,17107.546,96147.406
807,0,1,2,17106.124,96148.812
808,0,1,2,17104.688,96150.203
809,0,1,2,17103.244,96151.587
810,0,1,2,17101.801,96152.971
811,0,1,2,17100.341,96154.337
812,0,1,2,17098.878,96155.7
813,0,1,2,17097.415,96157.063
814,0,1,2,17095.934,96158.406
815,0,1,2,17094.452,96159.749
816,0,1,2,17092.968,96161.089
817,0,1,2,17091.47,96162.414
818,0,1,2,17089.972,96163.738
819,0,1,2,17088.47,96165.057
820,0,1,2,17086.957,96166.364
821,0,1,2,17085.444,96167.672
822,0,1,2,17083.924,96168.971
823,0,1,2,17082.397,96170.263
824,0,1,2,17080.871,96171.554
825,0,1,2,17079.337,96172.836
826,0,1,2,17077.798,96174.113
827,0,1,2,17076.259,96175.39
828,0,1,2,17074.708,96176.652
829,0,1,2,17073.156,96177.913
830,0,1,2,17071.605,96179.175
831,0,1,2,17070.045,96180.426
832,0,1,2,17068.479,96181.67
833,0,1,2,17066.914,96182.913
834,0,1,2,17065.346,96184.155
835,0,1,2,17063.766,96185.38
836,0,1,2,17062.186,96186.606
837,0,1,2,17060.606,96187.831
838,0,1,2,17059.017,96189.045
839,0,1,2,17057.423,96190.252
840,0,1,2,17055.829,96191.459
841,0,1,2,17054.232,96192.662
842,0,1,2,17052.624,96193.851
843,0,1,2,17051.016,96195.04
844,0,1,2,17049.408,96196.228
845,0,1,2,17047.791,96197.403
846,0,1,2,17046.169,96198.573
847,0,1,2,17044.547,96199.743
848,0,1,2,17042.923,96200.909
849,0,1,2,17041.288,96202.06
850,0,1,2,17039.653,96203.211
851,0,1,2,17038.018,96204.362
852,0,1,2,17036.372,96205.498
853,0,1,2,17034.724,96206.63
854,0,1,2,17033.076,96207.763
855,0,1,2,17031.424,96208.889
856,0,1,2,17029.763,96210.002
857,0,1,2,17028.102,96211.115
858,0,1,2,17026.44,96212.228
859,0,1,2,17024.768,96213.324
860,0,1,2,17023.095,96214.418
861,0,1,2,17021.421,96215.512
862,0,1,2,17019.744,96216.602
863,0,1,2,17018.064,96217.686
864,0,1,2,17016.384,96218.77
865,0,1,2,17014.704,96219.854
866,0,1,2,17013.024,96220.938
867,0,1,2,17011.344,96222.023
868,0,1,2,17009.663,96223.107
869,0,1,2,17007.983,96224.191
870,0,1,2,17006.303,96225.275
871,0,1,2,17004.623,96226.359
872,0,1,2,17002.943,96227.443
873,0,1,2,17001.263,96228.527
874,0,1,2,16999.582,96229.611
875,0,1,2,16997.902,96230.696
876,0,1,2,16996.222,96231.78
877,0,1,2,16994.542,96232.864
878,0,1,2,16992.862,96233.948
879,0,1,2,16991.182,96235.032
880,0,1,2,16989.502,96236.116
881,0,1,2,16987.821,96237.2
882,0,1,2,16986.141,96238.284
883,0,1,2,16984.461,96239.368
884,0,1,2,16982.781,96240.453
885,0,1,2,16981.101,96241.537
886,0,1,2,16979.421,96242.621
887,0,1,2,16977.741,96243.705
888,0,1,2,16976.06,96244.789
889,0,1,2,16974.38,96245.873
890,0,1,2,16972.7,96246.957
891,0,1,2,16971.02,96248.042
892,0,1,2,16969.34,96249.126
893,0,1,2,16967.66,96250.21
894,0,1,2,16965.979,96251.294
895,0,1,2,16964.299,96252.378
896,0,1,2,16962.619,96253.462
897,0,1,2,16960.939,96254.546
898,0,1,2,16959.259,96255.63
899,0,1,2,16957.579,96256.714
900,0,1,2,16955.899,96257.799
901,0,1,2,16954.218,96258.883
902,0,1,2,16952.538,96259.967
903,0,1,2,16950.858,96261.051
904,0,1,2,16949.178,96262.135
905,0,1,2,16947.498,96263.219
906,0,1,2,16945.818,96264.303
907,0,1,2,16944.137,96265.387
908,0,1,2,16942.457,96266.472
909,0,1,2,16940.777,96267.556
910,0,1,2,16939.097,96268.64
911,0,1,2,16937.417,96269.724
912,0,1,2,16935.737,96270.808
913,0,1,2,16934.057,96271.892
914,0,1,2,16932.376,96272.976
915,0,1,2,16930.696,96274.06
916,0,1,2,16929.016,96275.145
917,0,1,2,16927.336,96276.229
918,0,1,2,16925.656,96277.313
919,0,1,2,16923.976,96278.397
920,0,1,2,16922.295,96279.481
921,0,1,2,16920.618,96280.569
922,0,1,2,16918.942,96281.66
923,0,1,2,16917.267,96282.752
924,0,1,2,16915.595,96283.849
925,0,1,2,16913.931,96284.957
926,0,1,2,16912.266,96286.065
927,0,1,2,16910.602,96287.173
928,0,1,2,16908.944,96288.291
929,0,1,2,16907.292,96289.417
930,0,1,2,16905.639,96290.543
931,0,1,2,16903.986,96291.668
932,0,1,2,16902.344,96292.808
933,0,1,2,16900.703,96293.952
934,0,1,2,16899.063,96295.095
935,0,1,2,16897.423,96296.239
936,0,1,2,16895.795,96297.4
937,0,1,2,16894.166,96298.56
938,0,1,2,16892.538,96299.721
939,0,1,2,16890.914,96300.887
940,0,1,2,16889.298,96302.065
941,0,1,2,16887.682,96303.243
942,0,1,2,16886.066,96304.42
943,0,1,2,16884.458,96305.608
944,0,1,2,16882.854,96306.803
945,0,1,2,16881.251,96307.998
946,0,1,2,16879.648,96309.193
947,0,1,2,16878.055,96310.402
948,0,1,2,16876.465,96311.614
949,0,1,2,16874.875,96312.826
950,0,1,2,16873.285,96314.039
951,0,1,2,16871.708,96315.268
952,0,1,2,16870.13,96316.497
953,0,1,2,16868.553,96317.725
954,0,1,2,16866.98,96318.959
955,0,1,2,16865.415,96320.205
956,0,1,2,16863.851,96321.451
957,0,1,2,16862.287,96322.696
958,0,1,2,16860.73,96323.951
959,0,1,2,16859.179,96325.213
960,0,1,2,16857.628,96326.475
961,0,1,2,16856.077,96327.737
962,0,1,2,16854.537,96329.013
963,0,1,2,16853,96330.291
964,0,1,2,16851.463,96331.57
965,0,1,2,16849.926,96332.849
966,0,1,2,16848.402,96334.144
967,0,1,2,16846.879,96335.439
968,0,1,2,16845.355,96336.734
969,0,1,2,16843.835,96338.034
970,0,1,2,16842.326,96339.345
971,0,1,2,16840.816,96340.656
972,0,1,2,16839.306,96341.967
973,0,1,2,16837.804,96343.286
974,0,1,2,16836.308,96344.614
975,0,1,2,16834.813,96345.941
976,0,1,2,16833.317,96347.268
977,0,1,2,16831.832,96348.607
978,0,1,2,16830.351,96349.95
979,0,1,2,16828.869,96351.293
980,0,1,2,16827.388,96352.636
981,0,1,2,16825.921,96353.995
982,0,1,2,16824.454,96355.354
983,0,1,2,16822.987,96356.712
984,0,1,2,16821.524,96358.075
985,0,1,2,16820.071,96359.449
986,0,1,2,16818.619,96360.824
987,0,1,2,16817.166,96362.198
988,0,1,2,16815.721,96363.58
989,0,1,2,16814.284,96364.969
990,0,1,2,16812.846,96366.359
991,0,1,2,16811.408,96367.749
992,0,1,2,16809.982,96369.15
993,0,1,2,16808.559,96370.555
994,0,1,2,16807.136,96371.959
995,0,1,2,16805.713,96373.364
996,0,1,2,16804.305,96374.784
997,0,1,2,16802.897,96376.204
998,0,1,2,16801.489,96377.624
999,0,1,2,16800.085,96379.048
1000,0,1,2,16798.692,96380.482
1001,0,1,2,16797.3,96381.917
1002,0,1,2,16795.907,96383.352
1003,0,1,2,16794.522,96384.794
1004,0,1,2,16793.145,96386.244
1005,0,1,2,16791.767,96387.693
1006,0,1,2,16790.39,96389.143
1007,0,1,2,16789.024,96390.603
1008,0,1,2,16787.663,96392.067
1009,0,1,2,16786.301,96393.532
1010,0,1,2,16784.939,96394.996
1011,0,1,2,16783.593,96396.474
1012,0,1,2,16782.246,96397.953
1013,0,1,2,16780.9,96399.431
1014,0,1,2,16779.558,96400.913
1015,0,1,2,16778.228,96402.406
1016,0,1,2,16776.897,96403.899
1017,0,1,2,16775.567,96405.392
1018,0,1,2,16774.244,96406.891
1019,0,1,2,16772.93,96408.398
1020,0,1,2,16771.616,96409.905
1021,0,1,2,16770.301,96411.412
1022,0,1,2,16768.999,96412.929
1023,0,1,2,16767.701,96414.45
1024,0,1,2,16766.402,96415.971
1025,0,1,2,16765.104,96417.492
1026,0,1,2,16763.822,96419.026
1027,0,1,2,16762.54,96420.56
1028,0,1,2,16761.258,96422.095
1029,0,1,2,16759.979,96423.632
1030,0,1,2,16758.714,96425.18
1031,0,1,2,16757.448,96426.729
1032,0,1,2,16756.183,96428.277
1033,0,1,2,16754.925,96429.831
1034,0,1,2,16753.676,96431.392
1035,0,1,2,16752.427,96432.954
1036,0,1,2,16751.178,96434.516
1037,0,1,2,16749.941,96436.086
1038,0,1,2,16748.709,96437.661
1039,0,1,2,16747.477,96439.236
1040,0,1,2,16746.244,96440.811
1041,0,1,2,16745.028,96442.398
1042,0,1,2,16743.813,96443.985
1043,0,1,2,16742.597,96445.573
1044,0,1,2,16741.385,96447.164
1045,0,1,2,16740.187,96448.764
1046,0,1,2,16738.988,96450.365
1047,0,1,2,16737.79,96451.965
1048,0,1,2,16736.599,96453.572
1049,0,1,2,16735.418,96455.185
1050,0,1,2,16734.236,96456.798
1051,0,1,2,16733.055,96458.412
1052,0,1,2,16731.886,96460.033
1053,0,1,2,16730.722,96461.659
1054,0,1,2,16729.558,96463.285
1055,0,1,2,16728.394,96464.911
1056,0,1,2,16727.246,96466.548
1057,0,1,2,16726.099,96468.186
1058,0,1,2,16724.952,96469.824
1059,0,1,2,16723.809,96471.465
1060,0,1,2,16722.68,96473.115
1061,0,1,2,16721.55,96474.765
1062,0,1,2,16720.421,96476.415
1063,0,1,2,16719.3,96478.071
1064,0,1,2,16718.188,96479.733
1065,0,1,2,16717.077,96481.395
1066,0,1,2,16715.965,96483.057
1067,0,1,2,16714.865,96484.727
1068,0,1,2,16713.772,96486.401
1069,0,1,2,16712.678,96488.075
1070,0,1,2,16711.584,96489.749
1071,0,1,2,16710.507,96491.433
1072,0,1,2,16709.431,96493.119
1073,0,1,2,16708.355,96494.804
1074,0,1,2,16707.282,96496.491
1075,0,1,2,16706.224,96498.188
1076,0,1,2,16705.166,96499.885
1077,0,1,2,16704.109,96501.582
1078,0,1,2,16703.058,96503.283
1079,0,1,2,16702.018,96504.991
1080,0,1,2,16700.979,96506.699
1081,0,1,2,16699.939,96508.407
1082,0,1,2,16698.911,96510.122
1083,0,1,2,16697.889,96511.841
1084,0,1,2,16696.868,96513.56
1085,0,1,2,16695.847,96515.279
1086,0,1,2,16694.842,96517.008
1087,0,1,2,16693.838,96518.738
1088,0,1,2,16692.835,96520.467
1089,0,1,2,16691.835,96522.199
1090,0,1,2,16690.85,96523.939
1091,0,1,2,16689.866,96525.679
1092,0,1,2,16688.881,96527.42
1093,0,1,2,16687.904,96529.164
1094,0,1,2,16686.938,96530.915
1095,0,1,2,16685.972,96532.665
1096,0,1,2,16685.006,96534.416
1097,0,1,2,16684.051,96536.173
1098,0,1,2,16683.104,96537.934
1099,0,1,2,16682.157,96539.695
1100,0,1,2,16681.21,96541.456
1101,0,1,2,16680.278,96543.226
1102,0,1,2,16679.35,96544.997
1103,0,1,2,16678.422,96546.767
1104,0,1,2,16677.495,96548.54
1105,0,1,2,16676.586,96550.32
1106,0,1,2,16675.676,96552.101
1107,0,1,2,16674.767,96553.882
1108,0,1,2,16673.864,96555.666
1109,0,1,2,16672.973,96557.456
1110,0,1,2,16672.083,96559.247
1111,0,1,2,16671.192,96561.037
1112,0,1,2,16670.313,96562.833
1113,0,1,2,16669.442,96564.632
1114,0,1,2,16668.57,96566.432
1115,0,1,2,16667.699,96568.232
1116,0,1,2,16666.844,96570.039
1117,0,1,2,16665.992,96571.848
1118,0,1,2,16665.14,96573.657
1119,0,1,2,16664.289,96575.467
1120,0,1,2,16663.456,96577.285
1121,0,1,2,16662.624,96579.102
1122,0,1,2,16661.791,96580.92
1123,0,1,2,16660.964,96582.741
1124,0,1,2,16660.151,96584.568
1125,0,1,2,16659.337,96586.394
1126,0,1,2,16658.524,96588.221
1127,0,1,2,16657.722,96590.053
1128,0,1,2,16656.928,96591.888
1129,0,1,2,16656.134,96593.723
1130,0,1,2,16655.34,96595.558
1131,0,1,2,16654.562,96597.4
1132,0,1,2,16653.788,96599.244
1133,0,1,2,16653.014,96601.087
1134,0,1,2,16652.241,96602.931
1135,0,1,2,16651.486,96604.783
1136,0,1,2,16650.731,96606.635
1137,0,1,2,16649.977,96608.486
1138,0,1,2,16649.228,96610.341
1139,0,1,2,16648.493,96612.2
1140,0,1,2,16647.758,96614.06
1141,0,1,2,16647.024,96615.92
1142,0,1,2,16646.3,96617.783
1143,0,1,2,16645.585,96619.651
1144,0,1,2,16644.87,96621.518
1145,0,1,2,16644.155,96623.385
1146,0,1,2,16643.456,96625.259
1147,0,1,2,16642.761,96627.134
1148,0,1,2,16642.065,96629.008
1149,0,1,2,16641.371,96630.884
1150,0,1,2,16640.696,96632.766
1151,0,1,2,16640.021,96634.648
1152,0,1,2,16639.346,96636.53
1153,0,1,2,16638.674,96638.413
1154,0,1,2,16638.011,96640.3
1155,0,1,2,16637.347,96642.186
1156,0,1,2,16636.722,96643.961
